ID,ID,Genero,Anio
24254,Rude Awakening,Comedy,1989
19236,Santa Sangre,Fantasy,1989
32261,Scandal,Drama,1989
60276,Scenes from the Class Struggle in Beverly Hills,Comedy,1989
12150,Sea of Love,Drama,1989
11185,"See No Evil, Hear No Evil",Crime,1989
47045,She's Out of Control,Comedy,1989
18683,Shirley Valentine,Romance,1989
12521,Shocker,Thriller,1989
12478,Skin Deep,Romance,1989
49788,Slaves of New York,Drama,1989
31083,Some Girls,Comedy,1988
30666,Stepfather II: Make Room For Daddy,Horror,1989
25155,The Stepfather,Drama,1987
65015,Sweetie,Drama,1989
24077,The Tall Guy,Comedy,1989
9618,Tango & Cash,Action,1989
16560,Tap,Action,1989
31608,Three Fugitives,Comedy,1989
22102,Troop Beverly Hills,Adventure,1989
6951,Turner & Hooch,Action,1989
11959,UHF,Comedy,1989
2616,Uncle Buck,Comedy,1989
7091,Vampire's Kiss,Comedy,1988
249,The War of the Roses,Comedy,1989
11342,Warlock,Adventure,1989
183,The Wizard,Adventure,1989
32330,Worth Winning,Comedy,1989
24126,Warlock: The Armageddon,Fantasy,1993
8494,Weekend at Bernie's II,Comedy,1993
26535,Billy Liar,Romance,1963
41784,Black Robe,Adventure,1991
27431,The Cat o' Nine Tails,Horror,1971
2148,The Cotton Club,Music,1984
42033,Def-Con 4,Horror,1985
11308,The Hotel New Hampshire,Comedy,1984
23239,Idiot Box,Comedy,1996
53119,Left Luggage,Drama,1998
31941,Who'll Stop the Rain,War,1978
19317,"Zorro, The Gay Blade",Western,1981
27813,Basket Case,Comedy,1982
57745,Orphans,Comedy,1998
2057,Original Sin,Thriller,2001
9880,The Princess Diaries,Comedy,2001
5175,Rush Hour 2,Action,2001
21596,Thomas in Love,Drama,2000
41951,Chocolat,Drama,1988
11385,Hatari!,Action,1962
4484,La Cage aux folles,Comedy,1978
11684,La Cage aux folles II,Comedy,1980
44414,Liebestraum,Horror,1991
44258,Marat/Sade,Music,1967
20391,Paint Your Wagon,Drama,1969
12584,The Shootist,Action,1976
70042,Theremin: An Electronic Odyssey,Documentary,1994
1627,The Wild Child,Drama,1970
11542,Altered States,Mystery,1980
17169,Any Which Way You Can,Action,1980
39176,The Awakening,Horror,1980
33214,Bad Timing,Drama,1980
19267,The Big Brawl,Action,1980
2770,American Pie 2,Comedy,2001
12610,Osmosis Jones,Adventure,2001
1933,The Others,Horror,2001
13496,American Outlaws,Action,2001
21055,All Over the Guy,Comedy,2001
24936,The Deep End,Drama,2001
80070,On the Edge,Drama,2001
10972,Session 9,Horror,2001
207541,The Turandot Project,Desconocido,2000
1722,Captain Corelli's Mandolin,Drama,2001
9896,Rat Race,Adventure,2001
26665,Aberdeen,Drama,2000
125707,Innocence,Desconocido,2000
9683,Bubble Boy,Adventure,2001
2779,The Curse of the Jade Scorpion,Comedy,2001
2294,Jay and Silent Bob Strike Back,Comedy,2001
10016,Ghosts of Mars,Action,2001
26602,Summer Catch,Drama,2001
37920,An American Rhapsody,Drama,2001
22230,Happy Accidents,Comedy,2000
206412,Lisa Picard Is Famous,Desconocido,2000
13966,Maybe Baby,Comedy,2000
742,Together,Drama,2000
248757,Punks,Comedy,2000
15104,Tortilla Soup,Comedy,2001
8922,Jeepers Creepers,Horror,2001
11065,O,Drama,2001
21118,Waking Up in Reno,Comedy,2002
46727,Speedway Junky,Romance,1999
16314,3 Ninjas,Action,1992
18885,3 Ninjas Kick Back,Adventure,1994
40508,3 Ninjas Knuckle Up,Adventure,1995
5922,The Hunter,Action,1980
27346,Maniac,Horror,1980
34223,Vamp,Comedy,1986
16307,The Wicker Man,Horror,1973
27681,Wish Upon a Star,Family,1996
11370,The Musketeer,Action,2001
12508,Rock Star,Music,2001
14033,Soul Survivors,Horror,2001
25462,Two Can Play That Game,Comedy,2001
223346,Bounce: Behind The Velvet Rope,Desconocido,2001
34714,Diamond Men,Drama,2000
47161,Djomeh,Drama,2000
106230,The Iron Ladies,Comedy,2000
35176,Kill Me Later,Drama,2001
18734,L.I.E.,Drama,2001
44321,Our Lady of the Assassins,Crime,2000
26661,Abbott and Costello Meet the Mummy,Comedy,1955
5998,"Dr. Mabuse, the Gambler",Crime,1922
58062,Into the Arms of Strangers: Stories of the Kindertransport,Documentary,2000
2176,The Glass House,Drama,2001
20857,Hardball,Comedy,2001
22617,Dinner Rush,Drama,2000
75386,Haiku Tunnel,Comedy,2001
2185,Big Trouble,Action,2002
10696,Glitter,Drama,2001
2034,Training Day,Action,2001
21538,The American Astronaut,Action,2001
51722,Children Underground,Documentary,2001
101860,Go Tigers!,Documentary,2001
48834,Liam,Drama,2000
30379,Megiddo: The Omega Code 2,Action,2001
31016,Sidewalks of New York,Comedy,2001
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,Documentary,2000
12537,The French Lieutenant's Woman,Drama,1981
9028,The Great Silence,Action,1968
16180,The Legend of Hell House,Horror,1973
11521,Little Man Tate,Drama,1991
21028,Moscow Does Not Believe in Tears,Drama,1980
27327,Phantom of the Paradise,Comedy,1974
35200,The Return of a Man Called Horse,Action,1976
21242,Valdez Is Coming,Western,1971
29756,13 Ghosts,Horror,1960
82523,Montenegro,Comedy,1981
20115,Opera,Thriller,1987
30295,Father Goose,Adventure,1964
25767,The Grass Is Greener,Comedy,1960
33725,A Hole in the Head,Comedy,1959
22874,Indiscreet,Comedy,1958
11576,"It's a Mad, Mad, Mad, Mad World",Action,1963
43860,King Solomon's Mines,Action,1937
43802,The Little Foxes,Drama,1941
9660,Operation Petticoat,Action,1959
15393,Play Misty for Me,Crime,1971
248,Pocketful of Miracles,Comedy,1961
40885,Sayonara,Drama,1957
25905,The Shop on Main Street,Drama,1965
21148,Spring Break,Comedy,1983
1644,The Vanishing,Thriller,1993
12502,Silkwood,Drama,1983
66092,I Never Promised You a Rose Garden,Drama,1977
10373,Quadrophenia,Drama,1979
13766,SpaceCamp,Family,1986
16380,When Worlds Collide,Action,1951
12103,Don't Say a Word,Thriller,2001
11313,Hearts in Atlantis,Drama,2001
9398,Zoolander,Comedy,2001
35066,Born Romantic,Comedy,2000
45864,Extreme Days,Action,2001
55372,Va Savoir (Who Knows?),Comedy,2001
292947,Won't Anybody Listen,Music,2001
10866,Joy Ride,Mystery,2001
34549,Max Keeble's Big Move,Comedy,2001
9778,Serendipity,Comedy,2001
34453,Grateful Dawg,Documentary,2000
58429,La Cienaga,Comedy,2001
16121,The Big Red One,Drama,1980
40220,The Boogey Man,Horror,1980
166,The Party,Drama,1980
42787,Lady in a Cage,Drama,1964
1623,Brubaker,Crime,1980
40932,Can't Stop the Music,Comedy,1980
32027,Carny,Drama,1980
13550,The Changeling,Horror,1980
13612,Cheech & Chong's Next Movie,Action,1980
16769,Coal Miner's Daughter,Drama,1980
42158,The Competition,Drama,1980
27958,Cruising,Horror,1980
86463,D.O.A.,Documentary,1980
31703,Death Ship,Adventure,1980
1716,The Last Metro,Drama,1980
27059,Divine Madness,Music,1980
20681,The Dogs of War,Thriller,1980
57743,The Learning Curve,Crime,2001
3172,Bandits,Action,2001
17708,Corky Romano,Action,2001
12780,Iron Monkey,Action,1993
570,Fat Girl,Drama,2001
1018,Mulholland Drive,Thriller,2001
25641,My First Mister,Comedy,2001
16767,Spriggan,Action,1998
102933,Things Behind the Sun,Drama,2001
11380,Bones,Action,2001
27396,Brannigan,Action,1975
26299,Clambake,Music,1967
984,Dirty Harry,Action,1971
15559,Destiny in Space,Documentary,1994
14811,Fiddler on the Roof,Drama,1971
21741,Hail Columbia!,Documentary,1982
77670,Kansas,Drama,1988
55727,Making the Grade,Comedy,1984
15560,Mission to Mir,Documentary,1997
9585,Not Without My Daughter,Drama,1991
14267,Female Trouble,Comedy,1974
45929,Titanica,Documentary,1995
768,From Hell,Horror,2001
2100,The Last Castle,Action,2001
11091,Riding in Cars with Boys,Comedy,2001
3173,Bangkok Dangerous,Thriller,1999
27092,Burnt Money,Crime,2000
23941,Dancing at the Blue Iguana,Drama,2000
18192,Focus,Drama,2001
11845,Intimacy,Romance,2001
9081,Waking Life,Animation,2001
167,K-PAX,Drama,2001
34043,On the Line,Comedy,2001
9378,Thir13en Ghosts,Horror,2001
27444,Better Than Sex,Romance,2000
141,Donnie Darko,Fantasy,2001
10034,High Heels and Low Lifes,Action,2001
11457,Life as a House,Drama,2001
10778,The Man Who Wasn't There,Crime,2001
78657,Ouch,Comedy,2000
67385,The Town Is Quiet,Drama,2000
151727,Trembling Before G-d,Desconocido,2001
11456,Domestic Disturbance,Mystery,2001
585,"Monsters, Inc.",Animation,2001
10796,The One,Action,2001
23949,Tape,Drama,2001
11088,Heist,Action,2001
9889,Shallow Hal,Comedy,2001
140511,King of the Jungle,Drama,2000
133115,Maze,Drama,2000
45964,When a Stranger Calls,Horror,1979
32014,Timerider: The Adventure of Lyle Swann,Action,1982
13408,The Wash,Action,2001
671,Harry Potter and the Philosopher's Stone,Adventure,2001
17731,The Fluffer,Comedy,2001
20794,Novocaine,Comedy,2001
11469,Black Knight,Adventure,2001
14369,Out Cold,Comedy,2001
1535,Spy Game,Action,2001
1433,The Devil's Backbone,Fantasy,2001
1999,In the Bedroom,Drama,2001
58098,The Way We Laughed,Desconocido,1998
78076,Hell Up In Harlem,Action,1973
87774,Bucktown,Action,1975
23847,Across 110th Street,Action,1972
50785,Le Petit Soldat,Drama,1963
12472,The Incredible Shrinking Woman,Comedy,1981
42258,Katie Tippel,Romance,1975
11834,Jabberwocky,Fantasy,1977
16085,Funny Girl,Drama,1968
27405,Circus of Horrors,Horror,1960
269,Breathless,Drama,1960
16441,The Beastmaster,Action,1982
11422,Midway,Action,1976
31037,MacArthur,Drama,1977
40739,The Young Lions,Action,1958
10656,Subway,Action,1985
32847,"Now, Voyager",Drama,1942
39938,Little Women,Drama,1933
38766,Halls of Montezuma,Adventure,1951
43510,Guadalcanal Diary,Action,1943
35284,Anzio,Action,1968
14584,The Cheap Detective,Comedy,1978
58886,Everybody's Famous!,Comedy,2000
72277,The Last Wave,Drama,1977
5781,That Obscure Object of Desire,Comedy,1977
23805,The Toy,Comedy,1982
34388,Funeral in Berlin,Thriller,1966
39867,Don't Go in the House,Horror,1980
11033,Dressed to Kill,Horror,1980
69716,The Earthling,Action,1980
37835,The Exterminator,Action,1980
33356,The Falls,Drama,1980
3537,Fame,Drama,1980
38922,Fatso,Comedy,1980
27145,The Aviator's Wife,Comedy,1981
8738,The Final Countdown,Action,1980
28614,The First Deadly Sin,Crime,1980
3604,Flash Gordon,Science Fiction,1980
6974,The Angry Red Planet,Adventure,1959
26398,At the Earth's Core,Adventure,1976
42218,Empire of the Ants,Horror,1977
10649,The Enforcer,Action,1976
42566,An Eye for an Eye,Adventure,1981
17689,The Gauntlet,Drama,1977
34084,I Bury the Living,Horror,1958
15983,Invasion U.S.A.,Action,1985
14854,Lone Wolf McQuade,Action,1983
10847,Lord of the Flies,Adventure,1990
33525,Morons from Outer Space,Comedy,1985
27591,The People That Time Forgot,Adventure,1977
299,Ocean's Eleven,Thriller,1960
31945,The Sicilian,Drama,1987
42160,The Stunt Man,Action,1980
10650,Sudden Impact,Action,1983
8007,Behind Enemy Lines,Action,2001
19076,The Affair of the Necklace,Drama,2001
81442,The Independent,Comedy,2000
50562,Porn Star: The Legend of Ron Jeremy,Documentary,2001
13503,Texas Rangers,Action,2001
161,Ocean's Eleven,Thriller,2001
43774,Baran,Drama,2001
31064,The Business of Strangers,Drama,2001
31682,The Incredible Shrinking Man,Drama,1957
8342,No Man's Land,Drama,2001
55479,Piñero,Drama,2001
4886,And Then There Were None,Crime,1945
228,The Blue Angel,Drama,1930
23111,Moscow on the Hudson,Comedy,1984
42597,The Owl and the Pussycat,Comedy,1970
194,Amélie,Comedy,2001
11397,Not Another Teen Movie,Comedy,2001
1903,Vanilla Sky,Drama,2001
11889,Iris,Drama,2001
28171,Kandahar,Drama,2001
9523,Lantana,Crime,2001
9428,The Royal Tenenbaums,Comedy,2001
1649,Bill & Ted's Bogus Journey,Adventure,1991
11938,Clockwise,Comedy,1986
43143,The Crawling Eye,Horror,1958
35201,The Holcroft Covenant,Action,1985
42724,Morgan: A Suitable Case for Treatment,Comedy,1966
24264,Sheena,Action,1984
27150,Silent Rage,Action,1982
26978,Spacehunter: Adventures in the Forbidden Zone,Adventure,1983
19209,White Water Summer,Family,1987
8386,How High,Comedy,2001
12589,Jimmy Neutron: Boy Genius,Action,2001
12312,Joe Somebody,Comedy,2001
11232,Kate & Leopold,Comedy,2001
120,The Lord of the Rings: The Fellowship of the Ring,Adventure,2001
11086,The Majestic,Drama,2001
453,A Beautiful Mind,Drama,2001
18939,Little Otik,Animation,2001
12724,The Convent,Horror,2000
11414,The Defiant Ones,Crime,1958
31507,Dodsworth,Drama,1936
42612,Medium Cool,Drama,1969
18783,Sahara,Action,1943
12593,Fritz the Cat,Animation,1972
14683,The Nine Lives of Fritz the Cat,Animation,1974
10794,The Party,Comedy,1968
43136,Separate Tables,Drama,1958
45491,Sex and Zen,Drama,1991
5052,Topkapi,Adventure,1964
37257,Witness for the Prosecution,Drama,1957
8489,Ali,Drama,2001
855,Black Hawk Down,Action,2001
12660,Charlotte Gray,Drama,2001
10269,Yentl,Music,1983
5279,Gosford Park,Drama,2001
10950,I Am Sam,Drama,2001
1365,Monster's Ball,Drama,2001
6440,The Shipping News,Drama,2001
14580,The Big Heat,Crime,1953
49410,Motorama,Comedy,1991
28296,Queen Bee,Drama,1955
24206,Silent Trigger,Drama,1996
6037,Murder by Death,Comedy,1976
42987,The Servant,Drama,1963
61418,The Waterdance,Drama,1992
27099,Come Undone,Romance,2000
11857,Orange County,Comedy,2002
6312,Brotherhood of the Wolf,Adventure,2001
11595,Another 48 Hrs.,Thriller,1990
24166,What Time Is It There?,Drama,2001
26337,China Moon,Mystery,1994
59066,The Umbrella Woman,Drama,1987
77985,Maria's Lovers,Drama,1984
77074,Romantic Comedy,Comedy,1983
10170,The Russia House,Drama,1990
18317,Truly Madly Deeply,Fantasy,1990
98491,Wuthering Heights,Drama,1970
26686,California Suite,Comedy,1978
61934,The Long Gray Line,Comedy,1955
27273,The Flight of Dragons,Animation,1982
848,Dragonslayer,Fantasy,1981
9610,Conan the Destroyer,Adventure,1984
15035,Fire and Ice,Animation,1983
16127,Forbidden Zone,Comedy,1980
31603,The Formula,Thriller,1980
32020,Foxes,Drama,1980
33155,Galaxina,Comedy,1980
4965,Impostor,Action,2001
11891,Kung Pow: Enter the Fist,Action,2002
11888,Snow Dogs,Adventure,2002
150,48 Hrs.,Thriller,1982
35263,The Farewell,Drama,2000
112,Italian for Beginners,Comedy,2000
125717,Time of Favor,Drama,2000
20678,Blankman,Action,1994
15050,Brainstorm,Science Fiction,1983
10423,Dragon: The Bruce Lee Story,Drama,1993
11710,The Enigma of Kaspar Hauser,Drama,1974
17691,4 for Texas,Comedy,1963
27378,Heart of Glass,Comedy,1976
57976,Little Dieter Needs to Fly,Documentary,1997
651,M*A*S*H,Comedy,1970
31955,Mrs. Soffel,Drama,1984
20620,Seconds,Mystery,1966
18647,One-Eyed Jacks,Western,1961
11362,The Count of Monte Cristo,Action,2002
2637,The Mothman Prophecies,Drama,2002
10229,A Walk to Remember,Drama,2002
50819,American Adobo,Comedy,2001
12659,Beijing Bicycle,Drama,2001
41870,Hey Happy,Comedy,2001
35650,Maelström,Drama,2000
9606,Metropolis,Animation,2001
11447,The Son's Room,Drama,2001
16550,Storytelling,Comedy,2001
13915,Waydowntown,Comedy,2000
34723,The Adventures of Huck Finn,Action,1993
31674,Cousins,Comedy,1989
52744,Falling in Love,Drama,1984
43340,Young at Heart,Drama,1954
20009,Slackers,Comedy,2002
2084,Birthday Girl,Comedy,2001
50225,A Rumor of Angels,Drama,2000
74692,Rare Birds,Comedy,2001
39775,Caged Heat,Action,1974
51044,Carmen Jones,Drama,1954
29475,The Five Heartbeats,Drama,1991
4267,Get Out Your Handkerchiefs,Romance,1978
4031,Going Places,Drama,1974
47871,Honky Tonk Freeway,Action,1981
11594,The Hunchback of Notre Dame,Horror,1956
19562,The Magnificent One,Action,1973
11870,Big Fat Liar,Comedy,2002
9884,Collateral Damage,Action,2002
11535,Rollerball,Action,2002
27593,"Scotland, Pa.",Comedy,2001
11212,Baby's Day Out,Action,1994
29887,Bright Eyes,Drama,1934
32484,Dimples,Drama,1936
28345,Heidi,Drama,1937
69928,The Man Who Loved Women,Comedy,1983
21921,Richard Pryor: Here and Now,Comedy,1983
21845,Rookie of the Year,Comedy,1993
11528,The Sandlot,Comedy,1993
2441,Cows,Drama,1992
931,Don't Look Now,Thriller,1973
17130,Crossroads,Action,2002
10592,Hart's War,Drama,2002
8470,John Q,Drama,2002
16690,Return to Never Land,Adventure,2002
39939,Super Troopers,Comedy,2001
9272,The Good Son,Drama,1993
14778,Last Orders,Comedy,2001
19137,After the Fox,Crime,1966
32499,The Bad and the Beautiful,Drama,1952
8737,Cast a Giant Shadow,War,1966
33668,Designing Woman,Comedy,1957
39282,Funny Lady,Comedy,1975
40687,The Heartbreak Kid,Comedy,1972
37230,Saturday Night and Sunday Morning,Drama,1960
993,Sleuth,Thriller,1972
11698,Stroszek,Drama,1977
41357,Summer of '42,Comedy,1971
42458,A Touch of Class,Comedy,1973
93427,Town Without Pity,Drama,1961
14475,Used Cars,Action,1980
43715,The Deadly Mantis,Thriller,1957
10052,Dragonfly,Drama,2002
11979,Queen of the Damned,Drama,2002
75151,Big Bad Love,Drama,2001
35868,Green Dragon,Action,2001
13791,How to Kill Your Neighbor's Dog,Comedy,2002
27824,The Last Man,Comedy,2000
270306,Maryam,Drama,2002
9991,Mean Machine,Comedy,2001
480,Monsoon Wedding,Comedy,2001
44340,Wendigo,Horror,2001
18984,Scratch,Documentary,2001
25006,State Property,Action,2002
23479,The Bad News Bears,Comedy,1976
66946,The Bad News Bears Go to Japan,Comedy,1978
19050,The Bad News Bears in Breaking Training,Comedy,1977
38442,The Firemen's Ball,Comedy,1967
108266,The Lone Ranger,Adventure,1956
108267,The Lone Ranger and the Lost City of Gold,Action,1958
39387,Loves of a Blonde,Comedy,1965
15999,Vampire Hunter D: Bloodlust,Action,2000
614,Wild Strawberries,Drama,1957
56133,Black Like Me,Drama,1964
121703,Cattle Queen of Montana,Western,1954
77955,Under the Skin,Drama,1997
2752,40 Days and 40 Nights,Comedy,2002
10590,We Were Soldiers,Action,2002
40723,Trouble Every Day,Drama,2001
29039,The Arena,Action,1974
22910,The Big Bird Cage,Action,1972
42517,The Big Doll House,Action,1971
40364,The Church,Horror,1989
115332,Cross Creek,Drama,1983
13225,FernGully: The Last Rainforest,Fantasy,1992
21380,Hell of the Living Dead,Horror,1980
46717,Intersection,Drama,1994
63510,"Jo Jo Dancer, Your Life Is Calling",Drama,1986
20465,StageFright: Aquarius,Horror,1987
35614,A Troll in Central Park,Fantasy,1994
7219,Zombie Flesh Eaters,Horror,1979
35810,The Amazing Quest of Ernest Bliss,Romance,1936
18649,My Favorite Brunette,Comedy,1947
18646,Royal Wedding,Comedy,1951
17058,Scarlet Street,Drama,1945
13950,All About the Benjamins,Action,2002
2135,The Time Machine,Science Fiction,2002
15186,Full Frontal,Comedy,2002
43997,Divorcing Jack,Comedy,1998
31651,The Field,Drama,1990
47869,Hidden Agenda,Mystery,1990
965,The Magnificent Ambersons,Romance,1942
33135,Fun,Drama,1994
10889,Gloria,Drama,1980
16149,The Great Rock 'n' Roll Swindle,Comedy,1980
54287,Hangar 18,Action,1980
25628,Hawk the Slayer,Fantasy,1980
65262,He Knows You're Alone,Horror,1980
10935,Heaven's Gate,Action,1980
44004,Hero at Large,Action,1980
22288,Honeysuckle Rose,Drama,1980
32030,Hopscotch,Action,1980
119617,How to Beat the High Co$t of Living,Comedy,1980
29343,Humanoids from the Deep,Horror,1980
39503,Inside Moves,Drama,1980
7988,The Island,Action,1980
15310,The Jazz Singer,Drama,1980
17909,Who's Singin' Over There?,Drama,1980
22130,Zombie Lake,Horror,1981
26843,Lion of the Desert,Action,1981
27458,Little Darlings,Comedy,1980
14807,The Long Good Friday,Crime,1980
14729,The Long Riders,Western,1980
46973,The Man Who Saw Tomorrow,Drama,1981
8690,Eaten Alive!,Adventure,1980
39543,Mon Oncle d'Amérique,Comedy,1980
39578,The Monster Club,Comedy,1981
3418,Death Watch,Drama,1980
30924,Motel Hell,Comedy,1980
14929,Mother's Day,Action,1980
75552,The Mountain Men,Action,1980
18910,The Ninth Configuration,Comedy,1980
24919,Burial Ground,Horror,1981
26200,The Nude Bomb,Action,1980
24825,The Octagon,Adventure,1980
38147,"Oh, God! Book II",Fantasy,1980
24032,"Oh, God!",Fantasy,1977
26179,Oh Heavenly Dog,Comedy,1980
4499,"Pepi, Luci, Bom",Comedy,1980
11333,Super Fuzz,Fantasy,1980
425,Ice Age,Animation,2002
1576,Resident Evil,Horror,2002
5851,Showtime,Action,2002
25014,Harrison's Flowers,Drama,2000
15647,Kissing Jessica Stein,Comedy,2001
25110,Pauline & Paulette,Drama,2001
